ID
AGAP000038
AGAP000039
AGAP000138
AGAP000256
AGAP000329
AGAP000466
AGAP000798
AGAP000801
AGAP000803
AGAP000962
AGAP000966
AGAP001356
AGAP001434
AGAP001478
AGAP001811
AGAP001913
AGAP001990
AGAP002152
AGAP002797
AGAP002904
AGAP002971
AGAP002972
AGAP002974
AGAP003531
AGAP004021
AGAP004432
AGAP004595
AGAP004707
AGAP004923
AGAP004969
AGAP005466
AGAP005527
AGAP005599
AGAP006026
AGAP006027
AGAP006028
AGAP006156
AGAP007086
AGAP007498
AGAP007707
AGAP007951
AGAP008511
AGAP008588
AGAP008759
AGAP009014
AGAP009158
AGAP009493
AGAP009514
AGAP010057
AGAP010059
AGAP010169
AGAP010205
AGAP010272
AGAP010281
AGAP010411
AGAP010580
AGAP010694
AGAP011349
AGAP011968
AGAP012429
AGAP012447
AGAP012581
AGAP012872
AGAP012951
AGAP012969
AGAP012975
AGAP013285
AGAP013363
AGAP028032
